DateTime,SPPC,CFE,PACW,DWR-N,NCPA_Bay,NCPA_Valley,PG&E,SVP,WALC,PAUT,AESO,NEVP,TH_Mead,IPFE,IPMV,IPTV,PAID,AVA,CHPD,DOPD,GCPD,PGE,PSEI,SCL,TPWR,APS,TH_PV,BURB,GLEN,LDWP,IID,PAWY,WACM,PSCO,TID,NWMT,WAUW,TEPC,BPA,MID,RDNG,SMUD,WAPA_BANC,WAPA_Valley,SDGE,SRP,ANHM,DWR-S,MWD,PASA,RVSD,SCE,VEA,VERN,BCHA,EPE,PNM
2030-09-26T16:00,1253,3280,2625,14998,14998,14998,14998,14998,1531,3562,11170,3788,3788,478,478,478,478,181,181,181,181,181,181,181,181,6284,6284,4768,4768,4768,783,3531,3531,7414,458,1587,1587,2594,6833,3010,3010,3010,3010,3010,2862,6757,16481,16481,16481,16481,16481,16481,16481,16481,7158,2009,2009
2030-09-26T17:00,1252,3152,2628,16363,16363,16363,16363,16363,1544,3493,11146,3639,3639,480,480,480,480,180,180,180,180,180,180,180,180,6450,6450,4645,4645,4645,737,3572,3572,7400,451,1558,1558,2628,6899,2878,2878,2878,2878,2878,3136,6862,16754,16754,16754,16754,16754,16754,16754,16754,7452,1904,1904
2030-09-26T18:00,1248,3113,2698,16719,16719,16719,16719,16719,1563,3453,10950,3588,3588,484,484,484,484,183,183,183,183,183,183,183,183,6395,6395,4471,4471,4471,682,3555,3555,6987,436,1549,1549,2568,7156,2751,2751,2751,2751,2751,3255,6674,17098,17098,17098,17098,17098,17098,17098,17098,7429,1825,1825
2030-09-26T19:00,1291,3277,2612,16342,16342,16342,16342,16342,1549,3415,11047,3373,3373,474,474,474,474,182,182,182,182,182,182,182,182,6182,6182,4227,4227,4227,630,3504,3504,6823,407,1590,1590,2435,7029,2516,2516,2516,2516,2516,3219,6457,16851,16851,16851,16851,16851,16851,16851,16851,7742,1872,1872
2030-09-26T20:00,1255,3245,2410,15701,15701,15701,15701,15701,1465,3322,11104,3052,3052,475,475,475,475,175,175,175,175,175,175,175,175,5998,5998,3881,3881,3881,552,3561,3561,6514,366,1594,1594,2361,6597,2230,2230,2230,2230,2230,3112,6165,16090,16090,16090,16090,16090,16090,16090,16090,7494,1822,1822
2030-09-26T21:00,1186,3138,2213,14592,14592,14592,14592,14592,1379,3196,10825,2692,2692,450,450,450,450,170,170,170,170,170,170,170,170,5721,5721,3481,3481,3481,476,3487,3487,6111,331,1486,1486,2245,6177,1886,1886,1886,1886,1886,2851,5744,14849,14849,14849,14849,14849,14849,14849,14849,6762,1602,1602
2030-09-26T22:00,1128,3000,2049,13719,13719,13719,13719,13719,1367,3032,10343,2297,2297,452,452,452,452,166,166,166,166,166,166,166,166,5458,5458,3130,3130,3130,411,3350,3350,5626,309,1391,1391,2126,5848,1588,1588,1588,1588,1588,2636,5289,13920,13920,13920,13920,13920,13920,13920,13920,6289,1383,1383
2030-09-26T23:00,1081,2866,1933,13021,13021,13021,13021,13021,1254,2857,9983,1966,1966,445,445,445,445,164,164,164,164,164,164,164,164,5170,5170,2870,2870,2870,369,3154,3154,5169,289,1336,1336,2010,5616,1436,1436,1436,1436,1436,2480,4858,12979,12979,12979,12979,12979,12979,12979,12979,5951,1281,1281
2030-09-27T00:00,1040,2693,1863,12098,12098,12098,12098,12098,1212,2746,9723,1886,1886,427,427,427,427,162,162,162,162,162,162,162,162,4883,4883,2693,2693,2693,342,2996,2996,4838,279,1286,1286,1894,5493,1346,1346,1346,1346,1346,2274,4411,11355,11355,11355,11355,11355,11355,11355,11355,5649,1241,1241
2030-09-27T01:00,1024,2553,1810,11525,11525,11525,11525,11525,1110,2625,9566,1874,1874,417,417,417,417,162,162,162,162,162,162,162,162,4677,4677,2576,2576,2576,308,2876,2876,4589,274,1266,1266,1787,5403,1296,1296,1296,1296,1296,2147,3900,10771,10771,10771,10771,10771,10771,10771,10771,5462,1215,1215
2030-09-27T02:00,1003,2456,1804,11223,11223,11223,11223,11223,1073,2584,9447,1871,1871,404,404,404,404,162,162,162,162,162,162,162,162,4577,4577,2544,2544,2544,296,2803,2803,4452,275,1240,1240,1725,5398,1296,1296,1296,1296,1296,2084,3686,10471,10471,10471,10471,10471,10471,10471,10471,5411,1201,1201
2030-09-27T03:00,996,2346,1855,11257,11257,11257,11257,11257,1036,2599,9421,1871,1871,399,399,399,399,164,164,164,164,164,164,164,164,4514,4514,2642,2642,2642,300,2744,2744,4376,286,1235,1235,1664,5541,1375,1375,1375,1375,1375,2092,3565,10540,10540,10540,10540,10540,10540,10540,10540,5377,1197,1197
2030-09-27T04:00,1015,2286,2030,11676,11676,11676,11676,11676,985,2690,9481,1876,1876,424,424,424,424,169,169,169,169,169,169,169,169,4386,4386,2877,2877,2877,328,2726,2726,4459,311,1246,1246,1632,5880,1542,1542,1542,1542,1542,2228,3423,11062,11062,11062,11062,11062,11062,11062,11062,5425,1198,1198
2030-09-27T05:00,1057,2255,2284,12949,12949,12949,12949,12949,976,2862,9704,1885,1885,440,440,440,440,176,176,176,176,176,176,176,176,4419,4419,3108,3108,3108,354,2785,2785,4746,322,1303,1303,1643,6343,1674,1674,1674,1674,1674,2506,3432,12047,12047,12047,12047,12047,12047,12047,12047,5621,1219,1219
2030-09-27T06:00,1113,2327,2448,13530,13530,13530,13530,13530,971,3030,10072,1896,1896,441,441,441,441,182,182,182,182,182,182,182,182,4563,4563,3407,3407,3407,395,2932,2932,5160,332,1392,1392,1732,6704,1778,1778,1778,1778,1778,2564,3606,12221,12221,12221,12221,12221,12221,12221,12221,6054,1274,1274
2030-09-27T07:00,1145,2476,2511,12315,12315,12315,12315,12315,1005,3089,10500,1989,1989,451,451,451,451,181,181,181,181,181,181,181,181,4629,4629,3718,3718,3718,458,3129,3129,5330,342,1474,1474,1807,6773,1931,1931,1931,1931,1931,2347,3741,11609,11609,11609,11609,11609,11609,11609,11609,6622,1285,1285
2030-09-27T08:00,1164,2657,2506,10810,10810,10810,10810,10810,994,3134,10717,2298,2298,462,462,462,462,180,180,180,180,180,180,180,180,4671,4671,4032,4032,4032,531,3186,3186,5526,360,1494,1494,1841,6792,2103,2103,2103,2103,2103,2053,3891,11085,11085,11085,11085,11085,11085,11085,11085,6834,1315,1315
2030-09-27T09:00,1178,2819,2503,9365,9365,9365,9365,9365,1029,3203,10890,2606,2606,453,453,453,453,180,180,180,180,180,180,180,180,4785,4785,4307,4307,4307,609,3234,3234,5673,382,1515,1515,1919,6718,2253,2253,2253,2253,2253,1808,4315,10532,10532,10532,10532,10532,10532,10532,10532,6989,1346,1346
2030-09-27T10:00,1186,2986,2491,8312,8312,8312,8312,8312,1089,3264,10956,2825,2825,453,453,453,453,178,178,178,178,178,178,178,178,4922,4922,4599,4599,4599,690,3304,3304,5787,400,1522,1522,1990,6680,2399,2399,2399,2399,2399,1600,4692,10208,10208,10208,10208,10208,10208,10208,10208,7057,1398,1398
2030-09-27T11:00,1191,3104,2470,7706,7706,7706,7706,7706,1153,3303,10980,3088,3088,459,459,459,459,177,177,177,177,177,177,177,177,5079,5079,4883,4883,4883,759,3355,3355,5901,423,1536,1536,2072,6601,2545,2545,2545,2545,2545,1498,5054,10216,10216,10216,10216,10216,10216,10216,10216,7000,1447,1447
2030-09-27T12:00,1206,3137,2475,7931,7931,7931,7931,7931,1236,3347,10961,3320,3320,471,471,471,471,177,177,177,177,177,177,177,177,5262,5262,5150,5150,5150,821,3400,3400,5954,446,1528,1528,2147,6590,2745,2745,2745,2745,2745,1613,5345,10914,10914,10914,10914,10914,10914,10914,10914,6911,1501,1501
2030-09-27T13:00,1218,3175,2470,8358,8358,8358,8358,8358,1320,3410,10953,3494,3494,461,461,461,461,177,177,177,177,177,177,177,177,5395,5395,5321,5321,5321,864,3443,3443,6072,466,1538,1538,2254,6568,2931,2931,2931,2931,2931,1739,5743,11853,11853,11853,11853,11853,11853,11853,11853,6832,1590,1590
2030-09-27T14:00,1240,3107,2476,9554,9554,9554,9554,9554,1349,3475,10926,3658,3658,458,458,458,458,178,178,178,178,178,178,178,178,5626,5626,5362,5362,5362,879,3506,3506,6192,479,1524,1524,2344,6557,3108,3108,3108,3108,3108,2056,6076,13022,13022,13022,13022,13022,13022,13022,13022,6761,1716,1716
2030-09-27T15:00,1256,3121,2499,10944,10944,10944,10944,10944,1457,3506,10913,3684,3684,461,461,461,461,178,178,178,178,178,178,178,178,5879,5879,5228,5228,5228,859,3565,3565,6215,472,1526,1526,2390,6634,3125,3125,3125,3125,3125,2412,6433,14303,14303,14303,14303,14303,14303,14303,14303,6717,1787,1787
2030-09-27T16:00,1267,3048,2511,12715,12715,12715,12715,12715,1506,3456,10872,3619,3619,465,465,465,465,179,179,179,179,179,179,179,179,6071,6071,4885,4885,4885,793,3623,3623,6263,448,1536,1536,2432,6687,2967,2967,2967,2967,2967,2821,6442,15314,15314,15314,15314,15314,15314,15314,15314,6764,1847,1847
2030-09-27T17:00,1257,2929,2482,14304,14304,14304,14304,14304,1521,3399,10848,3486,3486,471,471,471,471,180,180,180,180,180,180,180,180,6143,6143,4718,4718,4718,736,3638,3638,6304,437,1517,1517,2422,6701,2836,2836,2836,2836,2836,3096,6334,15760,15760,15760,15760,15760,15760,15760,15760,6854,1819,1819
2030-09-27T18:00,1245,2910,2524,15037,15037,15037,15037,15037,1531,3353,10705,3439,3439,469,469,469,469,178,178,178,178,178,178,178,178,6041,6041,4473,4473,4473,681,3584,3584,6166,422,1494,1494,2380,6842,2691,2691,2691,2691,2691,3229,6094,16168,16168,16168,16168,16168,16168,16168,16168,6804,1746,1746
2030-09-27T19:00,1282,3075,2450,14858,14858,14858,14858,14858,1509,3316,10790,3200,3200,459,459,459,459,177,177,177,177,177,177,177,177,5868,5868,4187,4187,4187,626,3514,3514,6170,398,1522,1522,2290,6703,2494,2494,2494,2494,2494,3180,5909,16141,16141,16141,16141,16141,16141,16141,16141,7086,1785,1785
2030-09-27T20:00,1240,3024,2300,14649,14649,14649,14649,14649,1453,3242,10861,2967,2967,472,472,472,472,172,172,172,172,172,172,172,172,5740,5740,3874,3874,3874,564,3539,3539,6026,362,1526,1526,2230,6384,2256,2256,2256,2256,2256,3071,5697,15469,15469,15469,15469,15469,15469,15469,15469,6878,1755,1755
2030-09-27T21:00,1196,2948,2164,13640,13640,13640,13640,13640,1384,3149,10657,2680,2680,431,431,431,431,170,170,170,170,170,170,170,170,5561,5561,3498,3498,3498,502,3455,3455,5764,333,1462,1462,2151,6096,1959,1959,1959,1959,1959,2795,5382,14292,14292,14292,14292,14292,14292,14292,14292,6604,1564,1564
2030-09-27T22:00,1140,2868,2006,12885,12885,12885,12885,12885,1297,2989,10327,2318,2318,415,415,415,415,163,163,163,163,163,163,163,163,5348,5348,3177,3177,3177,433,3323,3323,5399,311,1384,1384,2074,5766,1662,1662,1662,1662,1662,2572,5147,13509,13509,13509,13509,13509,13509,13509,13509,6207,1373,1373
2030-09-27T23:00,1095,2761,1878,12352,12352,12352,12352,12352,1195,2841,10008,1975,1975,427,427,427,427,143,143,143,143,143,143,143,143,5123,5123,2920,2920,2920,389,3145,3145,4993,291,1330,1330,1976,5530,1490,1490,1490,1490,1490,2394,4782,12563,12563,12563,12563,12563,12563,12563,12563,5892,1280,1280
2030-09-28T00:00,1058,2575,1799,12073,12073,12073,12073,12073,1187,2693,9755,1892,1892,408,408,408,408,160,160,160,160,160,160,160,160,4876,4876,2738,2738,2738,350,2981,2981,4656,278,1271,1271,1884,5375,1383,1383,1383,1383,1383,2198,4319,11490,11490,11490,11490,11490,11490,11490,11490,5579,1240,1240
2030-09-28T01:00,1033,2438,1743,11641,11641,11641,11641,11641,1098,2597,9579,1878,1878,394,394,394,394,160,160,160,160,160,160,160,160,4687,4687,2598,2598,2598,324,2872,2872,4408,271,1247,1247,1782,5281,1317,1317,1317,1317,1317,2080,3885,10852,10852,10852,10852,10852,10852,10852,10852,5435,1214,1214
2030-09-28T02:00,1018,2321,1716,11298,11298,11298,11298,11298,1057,2546,9458,1873,1873,396,396,396,396,159,159,159,159,159,159,159,159,4575,4575,2525,2525,2525,298,2799,2799,4331,269,1217,1217,1705,5253,1291,1291,1291,1291,1291,2002,3654,10468,10468,10468,10468,10468,10468,10468,10468,5351,1197,1197
2030-09-28T03:00,1010,2213,1748,11048,11048,11048,11048,11048,979,2535,9405,1864,1864,385,385,385,385,161,161,161,161,161,161,161,161,4468,4468,2526,2526,2526,297,2721,2721,4307,272,1185,1185,1653,5314,1304,1304,1304,1304,1304,1978,3520,10438,10438,10438,10438,10438,10438,10438,10438,5311,1190,1190
2030-09-28T04:00,1016,2172,1833,11263,11263,11263,11263,11263,954,2549,9399,1865,1865,392,392,392,392,164,164,164,164,164,164,164,164,4328,4328,2579,2579,2579,297,2694,2694,4299,279,1186,1186,1601,5526,1358,1358,1358,1358,1358,2015,3354,10731,10731,10731,10731,10731,10731,10731,10731,5323,1192,1192
2030-09-28T05:00,1043,2136,1963,11761,11761,11761,11761,11761,933,2654,9492,1865,1865,407,407,407,407,167,167,167,167,167,167,167,167,4307,4307,2682,2682,2682,312,2730,2730,4372,283,1237,1237,1582,5783,1408,1408,1408,1408,1408,2094,3282,11241,11241,11241,11241,11241,11241,11241,11241,5409,1198,1198
2030-09-28T06:00,1087,2086,2082,11904,11904,11904,11904,11904,926,2736,9710,1868,1868,413,413,413,413,172,172,172,172,172,172,172,172,4342,4342,2902,2902,2902,349,2833,2833,4630,296,1300,1300,1632,6077,1507,1507,1507,1507,1507,2044,3304,11214,11214,11214,11214,11214,11214,11214,11214,5591,1216,1216
2030-09-28T07:00,1106,2140,2202,10883,10883,10883,10883,10883,931,2821,9886,1882,1882,392,392,392,392,175,175,175,175,175,175,175,175,4316,4316,3186,3186,3186,415,2958,2958,4798,313,1359,1359,1651,6277,1661,1661,1661,1661,1661,1822,3272,10578,10578,10578,10578,10578,10578,10578,10578,5835,1225,1225
2030-09-28T08:00,1129,2315,2261,9565,9565,9565,9565,9565,915,2920,10098,1959,1959,414,414,414,414,176,176,176,176,176,176,176,176,4463,4463,3495,3495,3495,489,3000,3000,5071,326,1397,1397,1697,6409,1860,1860,1860,1860,1860,1552,3507,9851,9851,9851,9851,9851,9851,9851,9851,6158,1254,1254
2030-09-28T09:00,1153,2478,2273,8467,8467,8467,8467,8467,911,3010,10340,2225,2225,435,435,435,435,176,176,176,176,176,176,176,176,4613,4613,3786,3786,3786,576,3125,3125,5204,337,1442,1442,1809,6431,2026,2026,2026,2026,2026,1315,3881,9335,9335,9335,9335,9335,9335,9335,9335,6378,1278,1278
2030-09-28T10:00,1162,2612,2263,7562,7562,7562,7562,7562,941,3071,10426,2507,2507,441,441,441,441,175,175,175,175,175,175,175,175,4769,4769,4034,4034,4034,658,3194,3194,5371,355,1453,1453,1909,6353,2205,2205,2205,2205,2205,1131,4497,8822,8822,8822,8822,8822,8822,8822,8822,6439,1310,1310
2030-09-28T11:00,1171,2750,2256,6980,6980,6980,6980,6980,965,3106,10496,2711,2711,437,437,437,437,174,174,174,174,174,174,174,174,4967,4967,4212,4212,4212,724,3225,3225,5449,380,1453,1453,2005,6285,2367,2367,2367,2367,2367,1039,4916,8731,8731,8731,8731,8731,8731,8731,8731,6455,1340,1340
2030-09-28T12:00,1178,2820,2251,7218,7218,7218,7218,7218,1070,3154,10469,2864,2864,450,450,450,450,174,174,174,174,174,174,174,174,5150,5150,4394,4394,4394,777,3254,3254,5541,402,1446,1446,2084,6268,2488,2488,2488,2488,2488,1116,5241,9116,9116,9116,9116,9116,9116,9116,9116,6416,1378,1378
2030-09-28T13:00,1188,2915,2250,7784,7784,7784,7784,7784,1155,3201,10415,3048,3048,442,442,442,442,174,174,174,174,174,174,174,174,5318,5318,4509,4509,4509,805,3270,3270,5576,416,1452,1452,2170,6235,2641,2641,2641,2641,2641,1214,5576,9708,9708,9708,9708,9708,9708,9708,9708,6359,1453,1453
2030-09-28T14:00,1202,2938,2258,8983,8983,8983,8983,8983,1184,3234,10399,3164,3164,448,448,448,448,175,175,175,175,175,175,175,175,5421,5421,4525,4525,4525,819,3300,3300,5688,424,1434,1434,2239,6264,2727,2727,2727,2727,2727,1543,5819,10874,10874,10874,10874,10874,10874,10874,10874,6303,1518,1518
2030-09-28T15:00,1214,2950,2285,10509,10509,10509,10509,10509,1260,3258,10413,3235,3235,448,448,448,448,175,175,175,175,175,175,175,175,5550,5550,4410,4410,4410,796,3335,3335,5813,420,1439,1439,2324,6293,2754,2754,2754,2754,2754,1948,5927,12089,12089,12089,12089,12089,12089,12089,12089,6287,1581,1581
2030-09-28T16:00,1227,2932,2327,12448,12448,12448,12448,12448,1311,3281,10479,3173,3173,453,453,453,453,176,176,176,176,176,176,176,176,5623,5623,4204,4204,4204,746,3351,3351,5941,400,1466,1466,2373,6379,2658,2658,2658,2658,2658,2416,5945,13225,13225,13225,13225,13225,13225,13225,13225,6335,1662,1662
