pras_ts,psy_no_scaling,psy_scaling
80,0.41271,392.89992
82,0.44202,420.80304
76,0.40597,386.48344
67,0.3495,332.724
139,0.50473,480.50296000000003
262,0.44922,427.65744
22,0.3414,325.01279999999997
21,0.14268,135.83136
20,0.23126,220.15952
0,0.43453,413.67256000000003
0,0.54175,515.746
144,0.57913,551.33176
55,0.19711,187.64872
188,0.11277,107.35704
52,0.41733,397.29816
17,0.28761,273.80472
321,0.80474,766.11248
7,0.71328,679.04256
1,0.57028,542.90656
76,0.55209,525.5896799999999
0,0.63171,601.38792
10,0.57044,543.0588799999999
63,0.64253,611.68856
58,0.72304,688.33408
326,0.60072,571.88544
500,0.68895,655.8804
512,0.71799,683.52648
182,0.63503,604.54856
38,0.73107,695.97864
156,0.64816,617.04832
66,0.59005,561.7275999999999
55,0.64729,616.22008
22,0.52687,501.58023999999995
38,0.62677,596.6850400000001
506,0.65309,621.74168
220,0.55964,532.77728
250,0.58031,552.45512
51,0.52289,497.79128
48,0.57883,551.04616
116,0.58408,556.04416
188,0.73842,702.97584
137,0.54664,520.40128
381,0.66518,633.25136
239,0.62499,594.99048
233,0.5195,494.56399999999996
229,0.48398,460.74896
38,0.51937,494.44024
39,0.57963,551.80776
75,0.61046,581.15792
11,0.59255,564.1076
32,0.61529,585.75608
35,0.50369,479.51288
1,0.45978,437.71056000000004
16,0.48889,465.42328
12,0.37122,353.40144
55,0.37532,357.30464
58,0.49052,466.97504000000004
33,0.42816,407.60832
108,0.45941,437.35832
131,0.51707,492.25064000000003
88,0.53143,505.92135999999994
188,0.52497,499.77144000000004
330,0.53442,508.76784
32,0.56655,539.3556
198,0.45069,429.05688
105,0.25343,241.26536
186,0.18522,176.32944
208,0.10151,96.63752000000001
293,0.09696,92.30592
233,0.14254,135.69808
143,0.05262,50.09424
130,0.00662,6.30224
143,0.0,0.0
141,0.00488,4.64576
78,0.25697,244.63544
263,0.54127,515.28904
193,0.57243,544.95336
264,0.58804,559.81408
20,0.43812,417.09024
4,0.36863,350.93576
23,0.29356,279.46912
101,0.25847,246.06343999999999
122,0.27905,265.6556
147,0.32721,311.50392
145,0.38015,361.9028
91,0.36596,348.39392
110,0.35089,334.04728
223,0.33582,319.70064
266,0.30091,286.46632
205,0.25749,245.13048
131,0.34851,331.78152
134,0.41076,391.04352
209,0.53806,512.23312
295,0.56909,541.77368
271,0.52001,495.04952
255,0.40124,381.98048
194,0.33399,317.95848
233,0.33321,317.21592
222,0.24573,233.93496
352,0.14928,142.11455999999998
409,0.16572,157.76544
408,0.16215,154.36679999999998
145,0.1686,160.5072
504,0.06959,66.24968
579,0.09762,92.93424
146,0.08598,81.85296
129,0.07278,69.28656
160,0.07067,67.27784
206,0.08984,85.52768
322,0.11101,105.68151999999999
125,0.11733,111.69816
179,0.10207,97.17063999999999
12,0.13322,126.82544
100,0.11336,107.91872000000001
66,0.11504,109.51808
94,0.04346,41.37392
172,0.22989,218.85528000000002
24,0.3219,306.4488
5,0.17859,170.01768
0,0.17292,164.61983999999998
0,0.15261,145.28472
9,0.07356,70.02912
13,0.04628,44.05856
21,0.05357,50.99864
146,0.0607,57.7864
188,0.04739,45.11528
158,0.01264,12.03328
102,0.0,0.0
131,0.0,0.0
198,0.0,0.0
200,0.00438,4.16976
174,0.0219,20.8488
292,0.0418,39.7936
190,0.07412,70.56224
390,0.12496,118.96192
187,0.15345,146.08440000000002
28,0.16008,152.39616
40,0.20364,193.86527999999998
88,0.31954,304.20207999999997
30,0.49602,472.21104
50,0.57195,544.4964
61,0.65076,619.52352
21,0.38793,369.30935999999997
72,0.22661,215.73272
99,0.04406,41.94512
106,0.00697,6.63544
124,0.0,0.0
74,0.0,0.0
45,0.0,0.0
17,0.00112,1.0662399999999999
4,0.0,0.0
2,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.00348,3.31296
2,0.00803,7.64456
13,0.01219,11.60488
11,0.01306,12.43312
12,0.01048,9.97696
12,0.00491,4.674320000000001
13,0.00216,2.05632
0,0.003,2.856
0,0.00373,3.55096
0,0.0,0.0
3,0.01303,12.40456
48,0.04925,46.886
61,0.10412,99.12224
125,0.16472,156.81344
110,0.27977,266.34104
57,0.34893,332.18136000000004
84,0.32508,309.47616
124,0.33046,314.59792
63,0.35241,335.49432
46,0.16886,160.75472000000002
25,0.11918,113.45935999999999
89,0.01495,14.2324
15,0.0126,11.9952
136,0.0378,35.9856
48,0.1029,97.9608
21,0.18739,178.39528
226,0.17283,164.53416
243,0.15871,151.09192
90,0.18,171.35999999999999
44,0.18587,176.94824
36,0.17649,168.01848
154,0.15173,144.44696
20,0.11375,108.29
649,0.13691,130.33832
93,0.15864,151.02528
70,0.14457,137.63064
0,0.20849,198.48248
25,0.32297,307.46743999999995
0,0.28887,275.00424000000004
1,0.21177,201.60504
3,0.30071,286.27592
0,0.29424,280.11648
0,0.19814,188.62928000000002
0,0.32942,313.60784
0,0.27466,261.47632
0,0.30276,288.22751999999997
0,0.45855,436.5396
0,0.67889,646.30328
0,0.61126,581.91952
1,0.69548,662.09696
0,0.69648,663.04896
3,0.70939,675.3392799999999
1,0.68057,647.90264
1,0.70161,667.9327199999999
0,0.69721,663.74392
0,0.52631,501.04711999999995
0,0.4009,381.6568
0,0.24994,237.94288
0,0.27523,262.01896
0,0.23702,225.64304
3,0.34173,325.32696
8,0.26119,248.65287999999998
0,0.20622,196.32144
0,0.24416,232.44031999999999
0,0.29805,283.74359999999996
0,0.28695,273.1764
0,0.2307,219.6264
0,0.25935,246.90120000000002
0,0.08213,78.18776
0,0.11896,113.24992
0,0.12067,114.87784
6,0.21493,204.61336
6,0.31991,304.55432
12,0.34675,330.106
3,0.32101,305.60152
42,0.26699,254.17448000000002
25,0.30108,286.62816000000004
25,0.33289,316.91128000000003
13,0.37361,355.67672
17,0.38382,365.39664
135,0.41335,393.5092
282,0.41841,398.32632
322,0.54486,518.70672
434,0.52363,498.49576
501,0.25116,239.10432
585,0.2512,239.14239999999998
593,0.2225,211.82
606,0.18258,173.81616
547,0.2533,241.1416
488,0.34718,330.51536
433,0.22013,209.56376
322,0.31068,295.76736
175,0.19901,189.45752
118,0.10802,102.83504
86,0.10106,96.20912
89,0.08484,80.76768
94,0.06139,58.44328
99,0.0702,66.8304
118,0.06161,58.652719999999995
97,0.06069,57.77688
81,0.05213,49.62776
73,0.04018,38.25136
75,0.01783,16.974159999999998
155,0.01956,18.62112
240,0.03222,30.67344
340,0.03549,33.78648
395,0.02452,23.34304
501,0.0632,60.1664
333,0.06431,61.22312000000001
204,0.04438,42.24976
181,0.09216,87.73632
184,0.19032,181.18464
186,0.20526,195.40752
109,0.09228,87.85056
92,0.12892,122.73184
79,0.42095,400.7444
36,0.21029,200.19608
20,0.05735,54.5972
14,0.0006,0.5711999999999999
16,0.0,0.0
34,4.0e-5,0.03808
57,0.00954,9.08208
77,0.01045,9.9484
101,0.00994,9.462879999999998
68,0.00328,3.12256
99,0.0,0.0
192,0.0,0.0
93,0.0,0.0
297,0.0656,62.45120000000001
85,0.28763,273.82376
54,0.66894,636.83088
55,0.3514,334.5328
119,0.14005,133.32760000000002
230,0.25028,238.26656
146,0.16955,161.4116
326,0.11613,110.55575999999999
202,0.4421,420.87919999999997
55,0.35084,333.99968
263,0.23458,223.32016000000002
265,0.37648,358.40896
38,0.28398,270.34896000000003
5,0.01349,12.84248
15,0.08172,77.79744
29,0.00461,4.38872
32,0.01518,14.451360000000001
160,0.09076,86.40352
293,0.16178,154.01456000000002
466,0.1867,177.7384
118,0.12188,116.02976
70,0.0676,64.3552
266,0.04455,42.4116
615,0.19714,187.67728
643,0.33522,319.12944000000005
601,0.65299,621.64648
487,0.7535,717.332
613,0.60795,578.7684
129,0.75143,715.36136
255,0.46938,446.84976
500,0.16853,160.44056
632,0.33505,318.9676
451,0.06762,64.37424
507,0.15374,146.36048
611,0.0325,30.94
661,0.5443,518.1736
542,0.10333,98.37016
328,0.26663,253.83175999999997
229,0.09211,87.68872
181,0.0519,49.4088
137,0.02651,25.23752
127,0.02756,26.23712
108,0.08351,79.50152
163,0.15595,148.4644
185,0.10571,100.63592
226,0.08494,80.86288
247,0.29319,279.11688
352,0.11377,108.30904
467,0.02114,20.12528
552,0.01893,18.021359999999998
538,0.13871,132.05192
442,0.13631,129.76711999999998
400,0.11782,112.16463999999999
389,0.12035,114.5732
377,0.13702,130.44304
409,0.10443,99.41736
383,0.08179,77.86408
410,0.08494,80.86288
318,0.1515,144.228
202,0.08523,81.13896
182,0.04502,42.85904
122,0.00569,5.41688
125,0.03192,30.387839999999997
88,0.08416,80.12031999999999
71,0.0966,91.9632
72,0.07794,74.19888
91,0.08888,84.61376
76,0.07317,69.65784
88,0.07946,75.64592
85,0.0618,58.833600000000004
138,0.03218,30.63536
254,0.00312,2.97024
244,0.00878,8.358559999999999
263,0.00842,8.01584
288,0.01361,12.95672
206,0.05157,49.09464
141,0.24294,231.27888
176,0.28,266.56
183,0.35789,340.71128
202,0.34107,324.69864
174,0.3645,347.004
187,0.48066,457.58831999999995
211,0.43096,410.27392000000003
182,0.67176,639.51552
144,0.43402,413.18704
11,0.20962,199.55824
31,0.16732,159.28864
34,0.10435,99.3412
84,0.1066,101.4832
87,0.17812,169.57024
175,0.13083,124.55016
213,0.68567,652.75784
183,0.74854,712.61008
192,0.31523,300.09896000000003
276,0.47635,453.4852
303,0.33905,322.7756
228,0.52211,497.04871999999995
267,0.6222,592.3344
150,0.70964,675.5772800000001
93,0.73417,698.92984
132,0.73578,700.4625599999999
204,0.71125,677.11
279,0.65832,626.72064
298,0.38912,370.44224
160,0.1793,170.69359999999998
231,0.24587,234.06824
316,0.33224,316.29247999999995
566,0.3407,324.3464
719,0.20624,196.34048
710,0.08414,80.10128
750,0.0815,77.58800000000001
743,0.05637,53.66424000000001
711,0.05655,53.8356
706,0.06807,64.80264000000001
698,0.05762,54.85424
693,0.03905,37.1756
697,0.051,48.552
682,0.01866,17.764319999999998
662,0.05739,54.635279999999995
572,0.04915,46.7908
572,0.24359,231.89768
600,0.31413,299.05176
645,0.41814,398.06928
477,0.37033,352.55415999999997
125,0.47917,456.16983999999997
113,0.51582,491.0606399999999
225,0.55894,532.11088
166,0.57594,548.29488
151,0.59656,567.92512
95,0.11804,112.37408
81,0.3145,299.404
82,0.40071,381.47592000000003
31,0.3595,342.24399999999997
9,0.17393,165.58136
14,0.19117,181.99384
9,0.28322,269.62544
12,0.2098,199.72959999999998
13,0.67514,642.7332799999999
9,0.01756,16.717119999999998
15,0.17435,165.9812
9,0.02586,24.61872
10,0.02905,27.6556
8,0.20583,195.95016
13,0.08755,83.3476
46,0.24044,228.89888
65,0.10806,102.87312
71,0.01362,12.96624
134,0.0,0.0
96,0.00736,7.0067200000000005
66,0.00158,1.50416
68,0.0592,56.3584
61,0.08309,79.10168
76,0.06989,66.53528
88,0.04041,38.47032
84,0.00962,9.15824
104,0.05189,49.39928
97,0.00058,0.55216
68,0.00358,3.4081599999999996
53,0.00322,3.06544
44,0.0,0.0
39,0.0,0.0
31,0.35503,337.98856
38,0.35305,336.1036
16,0.10366,98.68432
8,0.05527,52.61704
4,0.07445,70.8764
19,0.0772,73.4944
59,0.05316,50.60832
123,0.05013,47.72376
120,0.24584,234.03968
88,0.46716,444.73632000000003
63,0.45687,434.94024
46,0.55309,526.5416799999999
79,0.52169,496.64887999999996
77,0.43626,415.31951999999995
99,0.44857,427.03864000000004
119,0.28373,270.11096
155,0.34285,326.3932
242,0.46484,442.52768
225,0.32145,306.0204
148,0.24475,233.002
62,0.26476,252.05151999999998
12,0.25229,240.18008
0,0.24701,235.15352000000001
0,0.12758,121.45616
0,0.07244,68.96288
2,0.06603,62.86056000000001
16,0.06749,64.25048
16,0.07547,71.84743999999999
0,0.09983,95.03816
60,0.12073,114.93496
117,0.11027,104.97704
393,0.16874,160.64048
315,0.26109,248.55767999999998
250,0.37934,361.13168
295,0.35069,333.85688
229,0.28737,273.57624000000004
219,0.19593,186.52536
261,0.19787,188.37223999999998
143,0.23658,225.22416
177,0.21165,201.4908
248,0.17544,167.01888000000002
88,0.22989,218.85528000000002
232,0.23323,222.03495999999998
85,0.2128,202.5856
77,0.06091,57.98632
64,0.13689,130.31928000000002
20,0.1857,176.78640000000001
53,0.29604,281.83008
45,0.36638,348.79375999999996
245,0.44598,424.57295999999997
267,0.53712,511.33824000000004
227,0.58057,552.70264
135,0.5321,506.55920000000003
26,0.49946,475.48592
110,0.5027,478.5704
181,0.57947,551.65544
168,0.64499,614.0304799999999
248,0.59933,570.5621600000001
223,0.29271,278.65992
279,0.07722,73.51344
255,0.02508,23.876160000000002
135,0.01405,13.3756
163,0.02634,25.07568
135,0.04262,40.574239999999996
89,0.08732,83.12863999999999
118,0.19951,189.93352
436,0.12862,122.44624000000002
281,0.16968,161.53536
108,0.05835,55.5492
29,0.00893,8.50136
8,0.00842,8.01584
10,0.00063,0.5997600000000001
61,0.00499,4.75048
118,0.01215,11.566799999999999
214,0.02415,22.9908
173,0.01927,18.345039999999997
305,0.0186,17.7072
580,0.01411,13.43272
496,0.02406,22.90512
470,0.0206,19.6112
520,0.01253,11.92856
461,0.04574,43.54448
405,0.0,0.0
460,0.0,0.0
427,0.0,0.0
427,0.01129,10.74808
322,0.00914,8.70128
238,0.01143,10.881359999999999
197,0.00445,4.2364
150,0.0,0.0
78,0.0,0.0
59,0.00167,1.5898400000000001
151,0.00595,5.6644000000000005
156,0.06266,59.652319999999996
122,0.14138,134.59376
159,0.17548,167.05696
180,0.228,217.056
254,0.19597,186.56344
401,0.22913,218.13176
514,0.26097,248.44343999999998
312,0.27901,265.61751999999996
714,0.32924,313.43647999999996
785,0.55914,532.30128
780,0.75757,721.20664
794,0.72878,693.79856
793,0.56511,537.98472
679,0.36507,347.54664
539,0.25313,240.97976000000003
227,0.15881,151.18712
109,0.12878,122.59856
51,0.11742,111.78384
168,0.09636,91.73472
260,0.11305,107.6236
311,0.09264,88.19328
355,0.07906,75.26512000000001
273,0.06879,65.48808000000001
205,0.0088,8.377600000000001
172,0.02618,24.92336
126,0.03402,32.38704
147,0.01664,15.84128
224,0.00789,7.511279999999999
332,0.00393,3.7413600000000002
320,0.00176,1.6755200000000001
479,0.00409,3.89368
529,0.00352,3.3510400000000002
532,0.004,3.8080000000000003
658,0.01277,12.15704
701,0.00733,6.97816
613,0.00829,7.892080000000001
501,0.00384,3.6556800000000003
210,0.00013,0.12376
217,0.00897,8.53944
152,0.03858,36.72816
179,0.15046,143.23792
125,0.19808,188.57216
83,0.22156,210.92512
120,0.23247,221.31144
176,0.27294,259.83888
285,0.28279,269.21608
303,0.1681,160.0312
237,0.0299,28.4648
134,0.00217,2.06584
149,0.0,0.0
147,0.00028,0.26655999999999996
224,0.00767,7.301839999999999
315,0.027,25.704
273,0.06785,64.5932
308,0.07846,74.69392
389,0.078,74.256
301,0.04452,42.383039999999994
277,0.03128,29.778560000000002
319,0.01702,16.20304
298,0.00298,2.83696
266,0.01675,15.946000000000002
178,0.06705,63.8316
135,0.13546,128.95792
106,0.20154,191.86608
94,0.21441,204.11831999999998
82,0.2655,252.756
84,0.2659,253.13680000000002
68,0.21256,202.35712
55,0.25406,241.86512000000002
79,0.25037,238.35224
106,0.19021,181.07992
133,0.01894,18.03088
81,0.02107,20.058639999999997
23,0.02657,25.29464
1,0.13803,131.40456
8,0.23556,224.25312
0,0.21345,203.2044
3,0.2962,281.98240000000004
0,0.29504,280.87808
4,0.25977,247.30104
5,0.27487,261.67624
3,0.34697,330.31544
2,0.46787,445.41224
45,0.52498,499.78096
54,0.51349,488.84248
60,0.12535,119.33319999999999
97,0.03928,37.394560000000006
130,0.0107,10.186399999999999
160,0.05789,55.111279999999994
117,0.05996,57.08192
78,0.00828,7.882559999999999
99,0.00566,5.38832
161,0.01236,11.76672
163,0.02636,25.094720000000002
47,0.02006,19.09712
3,4.0e-5,0.03808
0,0.0022,2.0944000000000003
0,0.00433,4.12216
6,0.01029,9.79608
25,0.01276,12.14752
40,0.01902,18.107039999999998
41,0.02035,19.3732
50,0.0198,18.849600000000002
42,0.0266,25.3232
23,0.03741,35.61432
0,0.08887,84.60424
12,0.15942,151.76784
68,0.05324,50.68448
147,0.06208,59.10016
261,0.09904,94.28608
281,0.18539,176.49128
197,0.20265,192.9228
109,0.25632,244.01664
86,0.32216,306.69632
60,0.69308,659.8121600000001
38,0.1182,112.5264
21,0.16344,155.59488
7,0.18219,173.44487999999998
0,0.02462,23.43824
0,0.08807,83.84263999999999
11,0.23345,222.24439999999998
13,0.22685,215.9612
11,0.26176,249.19552
23,0.28996,276.04192
15,0.31495,299.8324
18,0.37025,352.478
9,0.39705,377.9916
13,0.30583,291.15015999999997
8,0.24328,231.60255999999998
7,0.15626,148.75952
7,0.2666,253.8032
1,0.09607,91.45864
52,0.23865,227.19480000000001
92,0.29494,280.78288
156,0.39094,372.17488000000003
150,0.36001,342.72952
76,0.50474,480.51248
47,0.12807,121.92263999999999
29,0.07422,70.65744
9,0.15753,149.96856
158,0.21736,206.92672
101,0.37417,356.20984
16,0.37602,357.97104
33,0.13124,124.94048
78,0.0364,34.6528
19,0.01466,13.95632
34,0.01009,9.60568
456,0.02642,25.15184
136,0.02705,25.7516
128,0.03316,31.568320000000003
47,0.04371,41.61192
49,0.06616,62.98432
222,0.11229,106.90008
39,0.22793,216.98936
2,0.23932,227.83264
66,0.10161,96.73272
16,0.09009,85.76568
40,0.07085,67.44919999999999
85,0.13523,128.73896
133,0.23117,220.07384
403,0.14291,136.05032
134,0.10335,98.3892
672,0.26018,247.69136000000003
571,0.26317,250.53784000000002
208,0.23582,224.50064
183,0.22687,215.98023999999998
161,0.13995,133.23239999999998
290,0.0208,19.8016
201,0.03804,36.214079999999996
177,0.07671,73.02792
170,0.15045,143.2284
697,0.23261,221.44472000000002
234,0.20574,195.86448000000001
295,0.20844,198.43488
52,0.18672,177.75744
79,0.20365,193.8748
66,0.24866,236.72432
7,0.28446,270.80592
280,0.37286,354.96272000000005
457,0.28346,269.85392
494,0.42076,400.56352000000004
181,0.62771,597.57992
96,0.20138,191.71376
304,0.22902,218.02704
363,0.10653,101.41656
364,0.01537,14.63224
350,0.06079,57.87208
141,0.01667,15.86984
409,0.01623,15.450960000000002
356,0.18374,174.92048
188,0.11032,105.02464
465,0.08752,83.31904
622,0.2655,252.756
216,0.41253,392.72856
170,0.45697,435.03544
147,0.48754,464.13808
208,0.43191,411.17832000000004
154,0.41258,392.77616
157,0.61466,585.1563199999999
162,0.48385,460.6252
435,0.49434,470.61168
554,0.60902,579.78704
375,0.65737,625.81624
207,0.09583,91.23016
328,0.07266,69.17232
431,0.11766,112.01232
532,0.24303,231.36455999999998
479,0.16065,152.9388
509,0.19385,184.5452
168,0.19375,184.45000000000002
598,0.22278,212.08656
311,0.20692,196.98784
334,0.14917,142.00984
454,0.08337,79.36824
635,0.04548,43.29696
381,0.04168,39.67936
212,0.05325,50.693999999999996
285,0.08327,79.27304
234,0.12232,116.44864
75,0.20261,192.88472000000002
153,0.2083,198.3016
431,0.15635,148.84519999999998
653,0.19517,185.80184
328,0.10431,99.30312
592,0.08449,80.43448
25,0.1821,173.35920000000002
29,0.0796,75.7792
222,0.0044,4.1888000000000005
214,0.01116,10.624319999999999
344,0.06697,63.75544
35,0.16355,155.6996
28,0.17339,165.06727999999998
62,0.1308,124.5216
0,0.19246,183.22191999999998
7,0.18317,174.37784
33,0.43039,409.73127999999997
146,0.13367,127.25384000000001
82,0.10986,104.58672
66,0.08688,82.70976
38,0.11159,106.23367999999999
173,0.18163,172.91176000000002
215,0.13216,125.81632
165,0.17111,162.89672000000002
143,0.04568,43.487359999999995
176,0.18121,172.51192
124,0.24243,230.79336
123,0.42975,409.122
141,0.21196,201.78592
131,0.16967,161.52584
161,0.10485,99.8172
180,0.04447,42.335440000000006
239,0.04219,40.16488
266,0.19959,190.00968
341,0.34551,328.92552
258,0.26847,255.58344
108,0.228,217.056
19,0.2793,265.8936
1,0.39706,378.00112
0,0.42865,408.0748
1,0.56058,533.67216
0,0.55225,525.742
0,0.46021,438.11992
1,0.28216,268.61632000000003
0,0.1457,138.7064
0,0.10939,104.13928
0,0.12039,114.61128
6,0.25329,241.13208
12,0.3394,323.1088
14,0.5618,534.8335999999999
11,0.54373,517.6309600000001
10,0.51953,494.59256000000005
20,0.46204,439.86208
34,0.36576,348.20351999999997
82,0.49086,467.29872
149,0.53604,510.31007999999997
124,0.57577,548.13304
113,0.62521,595.19992
62,0.63937,608.68024
75,0.59669,568.04888
120,0.65189,620.59928
193,0.625,595.0
203,0.56706,539.84112
314,0.42489,404.49528
282,0.32373,308.19096
238,0.22182,211.17264
202,0.10156,96.68512
216,0.00789,7.511279999999999
125,0.0,0.0
84,0.0,0.0
30,0.0,0.0
23,0.02639,25.12328
30,0.11521,109.67992000000001
0,0.17814,169.58928
0,0.16494,157.02288000000001
146,0.1239,117.9528
493,0.08851,84.26152
375,0.01604,15.270079999999998
495,0.00965,9.1868
82,0.09925,94.486
9,0.10947,104.21544
0,0.29762,283.33424
0,0.38558,367.07216
0,0.57405,546.4956
40,0.73318,697.9873600000001
104,0.6977,664.2103999999999
56,0.63919,608.5088800000001
82,0.51856,493.66912
74,0.46183,439.66216000000003
74,0.55461,527.9887200000001
99,0.63817,607.53784
68,0.61337,583.92824
29,0.5074,483.04479999999995
17,0.01428,13.59456
35,0.18216,173.41631999999998
60,0.306,291.312
140,0.01629,15.50808
66,0.20137,191.70424
82,0.25678,244.45456000000001
85,0.78926,751.3755199999999
60,0.80507,766.4266399999999
100,0.70031,666.69512
131,0.312,297.024
53,0.69023,657.09896
75,0.82724,787.53248
61,0.8327,792.7304
38,0.82858,788.8081599999999
57,0.83141,791.5023199999999
32,0.68644,653.4908800000001
35,0.54032,514.38464
14,0.65601,624.52152
12,0.65999,628.31048
15,0.7562,719.9024
15,0.70272,668.9894400000001
19,0.59706,568.40112
11,0.38695,368.3764
0,0.28669,272.92888
8,0.39746,378.38192
10,0.43098,410.29296
11,0.52985,504.41720000000004
15,0.6809,648.2167999999999
19,0.41232,392.52864
6,0.24249,230.85048
23,0.71508,680.75616
6,0.50099,476.94248000000005
6,0.4784,455.4368
12,0.47548,452.65696
30,0.57593,548.2853600000001
75,0.5622,535.2144000000001
114,0.37169,353.84888
209,0.39811,379.00072
273,0.24851,236.58152
396,0.29187,277.86024000000003
373,0.39553,376.54456
430,0.49347,469.78344000000004
459,0.36421,346.72792
505,0.35603,338.94056
472,0.31028,295.38656
486,0.24133,229.74616
457,0.16128,153.53856000000002
375,0.12635,120.28519999999999
