hour,date,WY_1998,WY_1999,WY_2000,WY_2001,WY_2002,WY_2003,WY_2004,WY_2005,WY_2006,WY_2007,WY_2008,WY_2009,WY_2010,WY_2011,WY_2012,WY_2013,WY_2014,WY_2015,WY_2016,WY_2017,WY_2018,WY_2019,WY_2020,WY_2021,WY_2022
82,2030-01-04T09:00:00.0,1744.8,1660.1,1898.8,1850.1,1879.4,1646.0,1977.7,1751.4,1842.9999999999998,1906.6000000000001,1905.8000000000002,1856.3,1876.5000000000002,1940.1,1843.5,1915.7000000000003,1698.5,1757.1,1871.0999999999997,1818.3,1721.6,1890.5000000000002,1713.8,1829.7999999999997,1972.7
83,2030-01-04T10:00:00.0,1714.2,1670.9,1849.3,1857.9,1860.8,1687.8,1967.0000000000002,1729.1,1814.9999999999998,1866.1999999999998,1902.5,1864.6000000000001,1873.6,1916.1999999999998,1808.4000000000003,1910.0,1701.4,1748.5000000000002,1878.6000000000001,1817.5,1723.7,1843.9,1708.9,1823.7000000000003,1935.2
84,2030-01-04T11:00:00.0,1713.1,1687.5,1835.3,1856.0,1837.4,1711.9,1940.7,1718.5,1812.6000000000001,1870.0,1912.1999999999998,1856.0,1861.4,1882.0,1805.2,1886.1,1704.0,1746.5999999999997,1872.9000000000003,1780.4000000000003,1725.1,1815.5,1678.8,1821.3,1904.2999999999997
85,2030-01-04T12:00:00.0,1697.3,1679.1,1851.7000000000003,1850.8999999999999,1826.9999999999998,1727.0,1914.5,1705.5,1827.4,1866.9999999999998,1914.9000000000003,1843.5,1855.5,1864.9999999999998,1816.2,1870.7,1707.2,1741.5,1878.1999999999998,1778.5999999999997,1736.5,1780.3,1691.1,1820.3,1888.5000000000002
86,2030-01-04T13:00:00.0,1675.8,1663.4,1830.1999999999998,1810.4000000000003,1789.3000000000002,1707.6,1865.8000000000002,1718.7,1792.2,1829.7999999999997,1890.1,1798.8,1806.3,1807.5,1796.4000000000003,1827.7999999999997,1674.9,1722.9,1839.7000000000003,1736.5,1712.1,1747.6,1651.0,1784.4000000000003,1835.2
87,2030-01-04T14:00:00.0,1674.8,1667.8,1829.2,1813.1,1781.3000000000002,1705.8,1851.0999999999997,1765.6,1798.3,1815.6,1887.5,1789.2,1796.9999999999998,1811.5,1800.3,1810.7,1686.3,1745.7999999999997,1857.7000000000003,1762.3,1709.1,1760.7,1683.9,1785.1,1856.1
88,2030-01-04T15:00:00.0,1683.9,1690.9,1832.9999999999998,1828.8999999999999,1785.9,1751.6,1849.9,1812.4,1799.1,1811.1,1897.8000000000002,1801.2,1791.3000000000002,1816.1,1793.7999999999997,1812.4,1706.2,1747.5,1858.9999999999998,1790.5000000000002,1729.3,1795.4,1728.5,1769.4,1827.6
89,2030-01-04T16:00:00.0,1770.8,1733.2,1938.5,1962.4,1857.5,1880.1999999999998,1969.9,1904.1999999999998,1842.7,1910.0,2026.9000000000003,1917.8000000000002,1899.2,1938.9000000000003,1878.9999999999998,1914.5,1805.1,1862.1,1959.0999999999997,1900.1,1832.7,1907.5,1834.8,1801.4,1985.6
90,2030-01-04T17:00:00.0,1964.5,1875.7000000000003,2124.3,2136.7,2049.2,1943.9,2214.4,2040.1,2076.0,2091.3,1852.6000000000001,2159.9,2115.7,2156.5,2058.7,2113.2,1952.1,2032.6,2097.5,2056.6,1998.0,2069.0,1974.8,1977.7,2207.3
91,2030-01-04T18:00:00.0,1973.2,1922.0,2145.8,2146.7,2064.5,1914.9999999999998,2233.0,2082.6,2083.9,2093.4,2134.3,2190.4,2133.0,2183.4,2057.5,2133.0,1950.1,2046.7,2100.0,2052.5,1980.6,2075.2,1967.8000000000002,2072.3,2226.8
92,2030-01-04T19:00:00.0,1975.3,1898.9000000000003,2130.6,2123.6,2038.9000000000003,1875.4,2239.6,2097.6,2052.5,2081.0,2095.9,2184.3,2114.5,2189.7,2041.0000000000002,2127.3,1938.5,2011.6,2067.4,2024.0,1963.7000000000003,2071.1,1958.4,2043.9,2219.8
93,2030-01-04T20:00:00.0,1928.7,1844.8999999999999,2087.3,2059.3,1983.7,1813.1,2209.2,2070.4,1999.8000000000002,1996.5,2035.3,2137.3,2067.5,2158.4,1986.6,2092.7,1891.2,1969.6,2007.6,1956.4,1910.6000000000001,2029.9,1918.8,1983.3,2181.1
94,2030-01-04T21:00:00.0,1870.3,1757.2,2012.4,1995.0000000000002,1934.8,1768.7,2156.5,1990.9000000000003,1918.6000000000001,1914.1,1981.0000000000002,2081.8,1999.2,2098.3,1939.7000000000003,2066.1,1861.2,1914.5,1910.8,1884.8,1853.7999999999997,2000.0,1878.9999999999998,1895.5,2120.2
95,2030-01-04T22:00:00.0,1872.5000000000002,1743.6999999999998,1973.7000000000003,1968.8,1927.5,1762.3,2138.9,1968.4,1876.7,1902.7,1976.6000000000001,2062.9,1979.9,2069.1,1921.7000000000003,2010.1,1869.2,1920.4,1882.5000000000002,1859.3,1837.7999999999997,1993.4999999999998,1879.0999999999997,1874.9999999999998,2077.8
96,2030-01-04T23:00:00.0,1813.4,1656.9,1876.9999999999998,1875.8000000000002,1836.9999999999998,1681.3,2054.2,1876.9999999999998,1781.2,1812.2,1908.4,1989.0000000000002,1890.1999999999998,1973.3,1846.5000000000002,1944.2999999999997,1808.5000000000002,1839.4,1782.8999999999999,1774.9999999999998,1754.0,1935.3,1828.7,1800.6000000000001,1933.2
97,2030-01-05T00:00:00.0,1753.4,1929.7000000000003,1821.5,1704.6,1947.9,1646.8,2004.1,1840.8999999999999,1713.3,1745.1,1835.6,1945.3999999999999,1825.6,1913.6,1787.6,1945.8000000000002,1756.3,1786.8,1726.5,1710.8,1689.3,1877.3,1774.4000000000003,1678.2,1755.4
98,2030-01-05T01:00:00.0,1727.4,1886.0,1788.1,1666.7,1907.9,1620.4,1989.7,1806.3,1680.7,1720.8,1783.6,1917.8000000000002,1795.6,1884.3,1758.4000000000003,1916.6000000000001,1729.9,1753.4,1686.1,1669.2,1657.2,1826.8999999999999,1743.9,1648.1,1727.0
99,2030-01-05T02:00:00.0,1716.2,1871.0999999999997,1780.2,1652.6,1891.8000000000002,1588.2,1986.2999999999997,1791.4,1665.8,1718.3,1758.4000000000003,1921.5,1787.3000000000002,1881.4,1734.0,1898.0,1716.6,1744.7,1668.3,1634.5,1640.7,1808.3,1708.4,1629.9,1722.4
100,2030-01-05T03:00:00.0,1726.3,1861.8000000000002,1801.1,1654.0,1892.8,1583.8,2001.8000000000002,1793.6,1666.9,1724.3,1740.8,1931.2,1788.3,1886.1999999999998,1735.4,1898.9999999999998,1714.8,1760.5999999999997,1659.4,1633.4,1645.0,1795.7000000000003,1730.0,1645.0,1731.7
101,2030-01-05T04:00:00.0,1766.8999999999999,1884.9999999999998,1837.9,1689.2,1913.5,1586.0,2050.2,1822.6000000000001,1698.3,1762.3,1744.9999999999998,1970.9000000000003,1829.2,1927.5,1761.5,1907.7000000000003,1728.1,1790.0,1669.8,1649.2,1663.6,1814.4,1739.2,1664.5,1766.0
102,2030-01-05T05:00:00.0,1824.8999999999999,1955.0000000000002,1937.3,1747.3000000000002,1962.9000000000003,1605.6,2152.9,1890.1999999999998,1778.7,1848.5000000000002,1758.4000000000003,2076.9,1918.2999999999997,2002.9000000000003,1835.7000000000003,1926.9000000000003,1753.5,1860.9000000000003,1742.3,1706.8,1730.4,1832.0,1764.5999999999997,1753.5,1847.2
103,2030-01-05T06:00:00.0,1841.5,2023.2,2058.3,1748.5000000000002,1985.2,1615.6,2240.0,1961.7000000000003,1879.0999999999997,1924.9000000000003,1763.4,2158.2,1992.1999999999998,2086.8,1898.1,1930.2999999999997,1782.8,1948.9000000000003,1827.7999999999997,1798.8999999999999,1795.6,1873.7000000000003,1810.8999999999999,1827.4,1928.6000000000001
104,2030-01-05T07:00:00.0,1816.5000000000002,1980.0,2025.9,1768.9999999999998,1939.0999999999997,1598.8,2203.5,1921.3999999999999,1858.9999999999998,1909.8000000000002,1744.5999999999997,2119.2,1944.1,2048.6,1885.5,1888.8,1742.5999999999997,1928.8,1848.7,1781.7999999999997,1779.3000000000002,1851.6,1783.4,1823.0999999999997,1894.5000000000002
105,2030-01-05T08:00:00.0,1766.5999999999997,1967.3999999999999,1914.5,1747.2,1884.8,1551.9,2120.2,1860.4,1810.8,1879.4,1728.6,2090.0,1885.6,1962.8,1837.7000000000003,1836.8999999999999,1695.6,1849.7000000000003,1833.0999999999997,1713.0,1717.9,1838.8999999999999,1736.5,1710.9,1835.2
106,2030-01-05T09:00:00.0,1788.4000000000003,1998.6,1873.4,1809.4,1895.3,1591.8,2109.7,1898.9999999999998,1828.8,1932.9000000000003,1820.1999999999998,2079.1,1883.8000000000002,1945.3,1848.7,1852.4,1721.9,1849.5,1853.6,1752.0,1719.8,1899.5,1726.4,1722.3,1824.7
107,2030-01-05T10:00:00.0,1803.5,1977.3999999999999,1800.2,1793.2,1841.0999999999997,1600.7,2036.8,1865.8000000000002,1796.0,1920.8,1836.5000000000002,2017.8000000000002,1841.5,1892.3,1813.4,1814.6000000000001,1703.1,1778.7,1841.5,1744.4000000000003,1691.1,1875.8000000000002,1671.3,1680.8,1804.3
108,2030-01-05T11:00:00.0,1789.6,1992.0,1816.8999999999999,1830.1,1842.1,1608.7,2018.8,1904.0,1823.0999999999997,1942.0,1863.5,2018.8,1846.9999999999998,1898.1999999999998,1837.0999999999997,1825.0999999999997,1727.7,1802.8,1886.3,1791.7000000000003,1728.1,1901.0999999999997,1678.5,1719.4,1820.9999999999998
109,2030-01-05T12:00:00.0,1772.8,1952.0,1762.8,1818.2,1802.5000000000002,1573.7,1971.0000000000002,1884.3,1794.6000000000001,1927.6,1684.0,1988.8,1812.4,1850.0,1813.2,1783.9,1702.5,1760.4000000000003,1879.7000000000003,1745.1,1700.1,1886.7,1643.5,1729.0,1799.2
110,2030-01-05T13:00:00.0,1755.6,1919.0999999999997,1737.0,1816.7,1755.2,1578.0,1916.7,1855.0999999999997,1781.6,1903.5,1822.8999999999999,1977.0000000000002,1782.0,1809.3000000000002,1787.4,1743.6,1671.8,1743.2,1863.4,1705.6,1689.5,1853.0999999999997,1649.5,1706.0,1774.5999999999997
111,2030-01-05T14:00:00.0,1734.8,1883.0999999999997,1733.6,1814.8999999999999,1760.4000000000003,1595.2,1876.0,1842.9999999999998,1763.6999999999998,1885.5,1822.8,1975.2,1757.1,1788.8999999999999,1776.8999999999999,1724.5,1664.6,1723.6,1870.7,1686.5,1678.6,1855.7999999999997,1678.2,1718.7,1758.7
112,2030-01-05T15:00:00.0,1730.1,1905.3,1802.8,1814.0,1750.0,1634.7,1878.8,1848.7,1765.3000000000002,1898.7,1832.1999999999998,1994.5,1765.6999999999998,1798.3,1769.4,1743.4,1688.4,1742.5000000000002,1910.6000000000001,1733.9,1721.1,1903.6,1703.3,1751.2,1755.7999999999997
113,2030-01-05T16:00:00.0,1750.8999999999999,2056.5,1903.7000000000003,1802.1,1890.5000000000002,1770.3,1958.7,1916.5,1843.9,2014.4,1916.5,2141.2,1866.1999999999998,1902.5,1854.1999999999998,1859.0999999999997,1786.8999999999999,1820.3,2030.5,1842.6000000000001,1795.9,1996.1999999999998,1818.2,1875.7000000000003,1793.5
114,2030-01-05T17:00:00.0,1879.3,2208.5,2047.0000000000002,1900.8,2106.0,1874.8,2224.6,2121.3,2033.3999999999999,2251.0,2093.6,2284.0,2089.1,2129.6,2040.4,2043.3,1976.8,2034.2000000000003,2101.5,1987.0999999999997,1954.9000000000003,2075.5,1965.2,2035.0000000000002,1998.7
115,2030-01-05T18:00:00.0,1998.2999999999997,2206.9,2037.2,2014.0,2118.1,1855.4,2275.5,2139.2,2039.2,2261.8,2087.1,2294.9,2085.1,2167.2,2042.1,2045.8000000000002,1993.0000000000002,2048.3,2089.6,1987.2,1938.0,2058.2,1971.0999999999997,2020.6,2038.8
116,2030-01-05T19:00:00.0,2008.7,2214.0,2042.6,2014.9000000000003,2127.6,1862.5000000000002,2292.8,2131.4,2042.2000000000003,2255.7,2068.6,2303.6,2095.4,2173.5,2036.0,2047.4999999999998,1999.6,2066.9,2083.0,1987.2,1934.4,2059.1,1988.0,2017.0000000000002,2033.1000000000001
117,2030-01-05T20:00:00.0,1964.4,2163.5,1984.7,1951.2,2100.7,1814.8999999999999,2260.1,2091.6,1988.4,2203.6,2016.5,2260.6,2044.1,2156.9,1998.7,2019.8000000000002,1957.8000000000002,2013.6,2031.3,1918.9999999999998,1872.8,2003.3,1933.5,1969.0000000000002,1979.7
118,2030-01-05T21:00:00.0,1912.1,2101.6,1941.8000000000002,1881.0999999999997,2064.5,1762.9999999999998,2208.2,2031.8000000000002,1904.6000000000001,2143.8,1976.1,2177.6,1979.8000000000002,2096.7,1949.2,1982.7,1902.1,1929.8000000000002,1944.2999999999997,1861.7000000000003,1812.8999999999999,1966.1999999999998,1876.5000000000002,1890.6000000000001,1924.0
119,2030-01-05T22:00:00.0,1891.0999999999997,2044.2999999999997,1900.9999999999998,1872.5000000000002,2047.6,1760.2,2160.0,1997.2,1863.8000000000002,2119.9,1980.7,2132.7,1948.9000000000003,2082.7,1916.7,1992.7,1884.9000000000003,1900.6000000000001,1873.8000000000002,1834.1,1817.2,1953.0000000000002,1841.0999999999997,1848.1,1899.8000000000002
120,2030-01-05T23:00:00.0,1813.3000000000002,1950.0,1831.9,1770.7,1930.1999999999998,1700.5,2068.9,1890.5000000000002,1769.1,2039.6,1908.2999999999997,2039.2,1864.1,1986.2999999999997,1836.0,1930.1999999999998,1812.5000000000002,1828.6000000000001,1788.1,1757.5,1731.5,1872.8,1777.4,1755.9,1816.6000000000001
121,2030-01-06T00:00:00.0,1913.3,1705.6,1912.9000000000003,1834.4,1711.8,1630.0,1933.0999999999997,1743.6,1713.0,1965.3999999999999,1841.0999999999997,1983.9,1819.2,1925.7000000000003,1784.5000000000002,1872.9000000000003,1771.3000000000002,1766.7,1731.6,1717.2,1682.5,1808.8,1739.0,1902.6000000000001,1812.6000000000001
122,2030-01-06T01:00:00.0,1865.6,1678.1,1890.8,1804.4000000000003,1685.1,1597.1,1904.0,1711.9,1687.2,1942.8,1799.1,1950.1999999999998,1790.8,1898.6000000000001,1756.9999999999998,1834.1999999999998,1755.6999999999998,1744.9999999999998,1703.7,1711.5,1623.1,1757.7999999999997,1720.6,1877.6,1789.6
123,2030-01-06T02:00:00.0,1859.6,1675.0,1877.4,1786.1,1666.7,1573.8,1885.2,1712.2,1667.1,1919.9,1771.2,1976.9000000000003,1766.3,1882.7,1746.4000000000003,1809.2,1751.7999999999997,1706.0,1680.4,1701.8,1604.8,1726.6,1703.1,1872.8,1765.7999999999997
124,2030-01-06T03:00:00.0,1865.3,1677.0,1878.9999999999998,1795.1,1673.3,1578.3,1898.0,1713.4,1671.6,1911.2,1757.1,1982.1999999999998,1777.4,1892.9999999999998,1744.7,1798.0,1783.2,1706.3,1661.3,1728.6,1604.7,1708.4,1719.1,1886.4,1779.4
125,2030-01-06T04:00:00.0,1898.3,1705.9,1921.9,1813.7000000000003,1679.5,1605.9,1916.1,1746.0,1704.7,1919.3999999999999,1757.5,2028.9000000000003,1807.5,1936.2999999999997,1776.1,1805.4,1799.6,1746.8,1692.3,1760.8,1608.8,1712.5,1762.8999999999999,1940.5,1812.8999999999999
126,2030-01-06T05:00:00.0,1983.6,1771.6999999999998,2005.9,1843.6,1712.2,1677.6,1991.0000000000002,1856.0,1788.7,1937.3,1762.2,2114.9,1877.9,2006.7,1844.4,1810.9999999999998,1874.1,1819.6,1737.9,1867.5,1630.1,1720.9,1849.7999999999997,2036.0,1890.3
127,2030-01-06T06:00:00.0,2056.6,1848.8999999999999,2069.0,1860.9000000000003,1755.1,1760.1,2069.4,1940.6000000000001,1894.3,1960.4,1760.5000000000002,2185.1,1982.2999999999997,2108.2,1907.5,1806.3,1983.4999999999998,1913.7000000000003,1841.4,1972.0,1662.6,1764.5999999999997,1964.1,2126.8,2001.7
128,2030-01-06T07:00:00.0,2007.9,1833.6,2015.7,1830.3,1738.5999999999997,1768.3,2052.1,1918.7,1872.0,1925.3,1727.4,2136.3,1949.6,2076.4,1883.0999999999997,1781.1,1948.4,1886.0,1848.0,1957.5,1669.6,1770.0,1955.3999999999999,1767.5,1956.1999999999998
129,2030-01-06T08:00:00.0,1920.9000000000003,1762.3,1901.0999999999997,1790.0,1710.7,1702.0,1964.2999999999997,1806.1,1820.1,1888.3,1704.1,2039.3999999999999,1870.1,1970.0,1811.9,1723.5,1853.6,1816.0,1772.9999999999998,1862.1999999999998,1640.5,1698.7,1832.5000000000002,2032.0,1822.1999999999998
130,2030-01-06T09:00:00.0,1887.2,1760.8,1862.8,1814.1,1760.0,1676.2,1938.0,1769.1,1821.5,1905.3999999999999,1737.6999999999998,2001.6,1871.9,1928.1,1807.5,1738.1,1836.0,1788.8999999999999,1763.6999999999998,1855.7999999999997,1669.6,1705.5,1778.2,1997.9,1791.7999999999997
131,2030-01-06T10:00:00.0,1878.5000000000002,1766.9999999999998,1845.9,1789.3000000000002,1787.6,1693.1,1900.8,1761.2,1819.4,1898.7,1769.9,1974.2999999999997,1863.6,1904.5,1812.8,1752.1,1830.9999999999998,1764.1,1773.2,1827.3,1690.6,1717.8,1760.4000000000003,1971.0000000000002,1736.4
132,2030-01-06T11:00:00.0,1852.9999999999998,1768.3,1814.2,1793.9,1798.5000000000002,1733.2,1875.3,1748.1,1808.8,1888.5000000000002,1785.3000000000002,1934.8,1854.6000000000001,1871.6,1807.1,1772.0,1814.9999999999998,1769.2,1793.9,1823.3,1695.2,1712.2,1721.7,1941.0000000000002,1699.8
133,2030-01-06T12:00:00.0,1814.6000000000001,1770.0,1784.5000000000002,1782.4000000000003,1801.7999999999997,1758.0,1843.0999999999997,1729.5,1803.1,1843.5,1786.1,1888.1,1833.2,1834.8999999999999,1799.3000000000002,1776.5999999999997,1799.3000000000002,1776.2,1759.6999999999998,1798.8999999999999,1673.4,1704.4,1713.9,1908.4,1708.1
134,2030-01-06T13:00:00.0,1779.6,1767.2,1760.5999999999997,1759.6999999999998,1782.0,1791.5,1822.8999999999999,1725.9,1785.7999999999997,1822.1,1789.5,1867.0999999999997,1804.3,1829.0999999999997,1786.9999999999998,1772.5000000000002,1783.7000000000003,1756.0,1785.3000000000002,1782.0,1656.9,1700.7,1710.2,1878.3,1702.7
135,2030-01-06T14:00:00.0,1768.8,1749.4,1716.8,1712.6,1781.6,1742.0,1786.1,1689.1,1755.2,1775.4,1747.3000000000002,1822.8999999999999,1758.5000000000002,1788.9999999999998,1738.5999999999997,1733.7,1744.0,1737.4,1774.5999999999997,1746.5000000000002,1643.7,1673.4,1697.8,1834.1,1693.6
136,2030-01-06T15:00:00.0,1796.7,1754.1,1719.9,1730.2,1826.4,1789.7000000000003,1842.8999999999999,1719.9,1757.4,1798.7,1766.5000000000002,1836.3,1774.0,1810.3,1754.1,1741.7999999999997,1766.5000000000002,1759.1,1839.2,1787.2,1675.3,1729.4,1756.5999999999997,1851.2,1719.4
137,2030-01-06T16:00:00.0,1946.8,1793.6,1837.7999999999997,1826.1999999999998,1917.9,1830.7,1972.0,1800.6000000000001,1673.4,1899.3,1881.5,1933.6,1870.8,1931.0999999999997,1834.5000000000002,1831.2,1864.9999999999998,1834.0,1927.8000000000002,1928.1999999999998,1767.6,1812.9999999999998,1870.8,1982.7,1768.0
138,2030-01-06T17:00:00.0,2137.4,1989.4999999999998,2006.0,2004.8,2033.7,1975.9,2158.4,1996.1,1997.0000000000002,2118.0,2079.1,2164.6,2063.9,2113.0,2004.4,2020.5,2068.4,2001.4999999999998,2070.1,2120.9,1900.7,1987.9,2030.4,2182.4,1932.9000000000003
139,2030-01-06T18:00:00.0,2131.3,1963.6,2037.4999999999998,2011.9,2027.6,1991.3,2199.8,2026.4,2006.1,2139.5,2096.2,2193.2,2072.2,2122.2,2014.8,2046.6,2078.8,1996.6,2092.9,2150.7,1900.0,1990.0,2059.0,2184.1,1978.5
140,2030-01-06T19:00:00.0,2138.7,2019.0000000000002,2059.4,2009.9,2011.4999999999998,1986.7,2195.3,2023.1000000000001,1986.2999999999997,2131.7,2071.0,2189.5,2067.3,2108.2,1989.6,2050.8,2071.8,1989.2,2075.1,2128.8,1869.5,1983.0000000000002,2052.4,2156.1,1981.0000000000002
141,2030-01-06T20:00:00.0,2102.5,1972.8,2051.2,1943.3999999999999,1969.0999999999997,1941.3999999999999,2161.9,1977.3,1942.1999999999998,2104.5,1737.7999999999997,2148.3,2025.2,2072.3,1971.0999999999997,2011.6,2027.7,1931.9,2031.8000000000002,2114.8,1835.7000000000003,1956.7,2014.5,2121.9,1942.6000000000001
142,2030-01-06T21:00:00.0,2047.7,1905.6,2016.7,1885.8000000000002,1898.6000000000001,1852.4,2120.0,1925.5,1892.0,2073.7,1952.7,2063.8,1961.8000000000002,2019.2,1939.0999999999997,1951.9,1964.2999999999997,1874.7,1933.3,2072.5,1776.4000000000003,1888.3,1939.5,2079.9,1873.8000000000002
143,2030-01-06T22:00:00.0,2014.1,1892.7,2029.0000000000002,1887.8000000000002,1872.9000000000003,1829.0999999999997,2088.9,1886.5000000000002,1873.3,2056.7,1928.7,2029.0000000000002,1942.2999999999997,1999.3,1926.1999999999998,1939.3999999999999,1918.2999999999997,1833.2,1911.3,2045.9,1777.5,1860.1,1897.3,2073.2,1839.4
144,2030-01-06T23:00:00.0,1908.5,1802.7,1951.0000000000002,1813.9,1793.7000000000003,1747.4,2005.4999999999998,1812.7,1792.0,1982.0,1858.5000000000002,1942.8,1852.7,1916.2999999999997,1877.0999999999997,1870.1,1836.6000000000001,1746.9999999999998,1820.1,1968.4,1711.9,1766.4000000000003,1823.4,2002.1999999999998,1773.4
145,2030-01-07T00:00:00.0,1697.7,1786.4000000000003,1765.7999999999997,1705.5,1713.8,1705.1,1799.3000000000002,1777.4,1728.2,1916.1,1805.4,1886.8,1809.2,1859.0999999999997,1805.4,1844.7,1775.3000000000002,1691.9,1771.2,1891.3,1651.8,1727.4,1774.1,1745.6,1739.7999999999997
146,2030-01-07T01:00:00.0,1669.3,1760.9999999999998,1739.9,1664.0,1700.3,1673.0,1780.4000000000003,1758.1,1700.7,1865.0999999999997,1777.1,1864.3,1782.5000000000002,1835.7999999999997,1772.2,1811.7999999999997,1740.4000000000003,1662.7,1736.2,1850.9999999999998,1608.6,1684.6,1755.6,1694.1,1714.8
147,2030-01-07T02:00:00.0,1657.7,1744.4000000000003,1712.2,1638.7,1670.1,1654.8,1775.7999999999997,1753.1,1686.6,1838.6000000000001,1766.7,1868.3,1752.7,1821.6,1751.4,1785.3000000000002,1719.6,1646.9,1716.3,1816.3,1598.6,1668.0,1746.1,1677.9,1704.3
148,2030-01-07T03:00:00.0,1665.8,1746.7,1717.8,1631.5,1680.7,1662.9,1775.7000000000003,1754.9999999999998,1677.4,1830.6000000000001,1774.8,1874.8,1755.7999999999997,1828.8999999999999,1748.0,1782.3,1716.6,1655.1,1705.0,1789.3000000000002,1571.2,1661.7,1757.5,1677.8,1707.5
149,2030-01-07T04:00:00.0,1709.7,1782.8,1746.0,1632.4,1713.0,1689.4,1803.4,1805.9,1698.1,1827.4,1797.2,1919.9,1727.4,1866.1999999999998,1760.8999999999999,1814.6000000000001,1736.1,1681.6,1736.9,1793.1,1596.5,1694.8,1788.1,1690.3,1748.8999999999999
150,2030-01-07T05:00:00.0,1794.4000000000003,1858.5000000000002,1817.2,1638.7,1782.1,1775.4,1846.5000000000002,1895.6,1735.8,1850.1999999999998,1867.0999999999997,2010.9000000000003,1866.7,1934.9000000000003,1791.6,1870.4,1803.1,1747.4,1784.1,1817.2,1610.2,1765.1,1882.0,1747.7999999999997,1853.0999999999997
151,2030-01-07T06:00:00.0,1873.2,1949.2,1892.9999999999998,1663.8,1847.6,1858.7,1929.8000000000002,1955.3999999999999,1788.5000000000002,1852.1,1965.3,2096.2,1936.8,2010.7,1810.4000000000003,1951.3,1883.5,1842.6000000000001,1888.9000000000003,1857.5,1646.5,1861.2,1997.9,1845.0999999999997,1979.7
152,2030-01-07T07:00:00.0,1855.9,1931.5,1903.3999999999999,1642.0,1861.3,1845.2,1930.1999999999998,1919.0999999999997,1763.7999999999997,1814.2,1957.0999999999997,2061.2,1919.5,1991.8000000000002,1772.8999999999999,1916.9999999999998,1880.3,1788.9999999999998,1885.6,1839.4,1623.8,1873.2,1971.5,1821.2,1944.7
153,2030-01-07T08:00:00.0,1809.7000000000003,1856.8,1887.3,1628.8,1782.0,1789.4,1870.4,1811.7000000000003,1746.5000000000002,1781.2,1910.0,1976.1,1852.1999999999998,1942.7,1732.4,1862.5000000000002,1844.0,1760.1,1833.6,1819.2,1580.5,1855.5,1871.6,1794.4000000000003,1880.3
154,2030-01-07T09:00:00.0,1817.7000000000003,1846.9999999999998,1937.3999999999999,1673.5,1782.1,1763.6,1930.0,1762.7,1767.6999999999998,1815.2,1914.2999999999997,1937.8000000000002,1856.1,1950.1999999999998,1762.7,1860.1999999999998,1820.1,1763.6,1800.3,1864.3,1599.6,1871.3,1821.7999999999997,1824.3,1869.7000000000003
155,2030-01-07T10:00:00.0,1804.0,1818.8999999999999,1960.1,1676.8,1749.5,1752.8,1922.5,1738.8,1749.5,1819.3,1905.6,1911.3999999999999,1846.9999999999998,1938.1999999999998,1769.3000000000002,1860.1999999999998,1801.9,1768.5000000000002,1795.3000000000002,1859.3,1595.9,1843.7000000000003,1760.5999999999997,1834.9999999999998,1833.3
156,2030-01-07T11:00:00.0,1818.7,1822.4,1981.0000000000002,1712.2,1752.2,1756.8,1955.8000000000002,1701.4,1724.1,1813.7999999999997,1904.6000000000001,1888.1,1847.2,1921.0999999999997,1768.3,1847.2,1805.5,1769.2,1806.3,1871.2,1624.6,1865.4,1748.5000000000002,1840.6000000000001,1811.7000000000003
157,2030-01-07T12:00:00.0,1815.7999999999997,1819.1,1959.9,1713.8,1737.3,1751.3000000000002,1931.3999999999999,1689.4,1743.5,1793.5,1887.2,1850.5000000000002,1835.2,1893.4,1759.2,1823.2,1812.8999999999999,1776.1,1755.9,1857.0999999999997,1622.9,1852.5000000000002,1725.7,1846.3,1800.1
